Tribe,Tribe,cluster,profile length,Gene ID,function,SP ?,SSP
4147,f4147,c4,43,RAP2_Os07t0127800-00,,,
4147,f4147,c4,43,RAP2_Os07t0127900-00,,,
4147,f4147,c4,43,RAP2_Os07t0128700-00,,,
4147,f4147,c4,43,RAP2_Os07t0128800-00,,,
4147,f4147,c4,43,RAP2_Os07t0129300-00,,,
4147,f4147,c4,43,RAP2_Os07t0243800-00,,,
4147,f4147,c4,43,RAP2_Os10t0191300-01,,,
4147,f4147,c4,43,tair10_AT1G50060.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT2G14580.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT2G14610.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT2G19970.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT2G19980.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT2G19990.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT3G09590.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT3G19690.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G07820.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G25780.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G30320.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G31470.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G33710.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G33720.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT4G33730.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT5G26130.1,PR-related,? in both,
4147,f4147,c4,43,tair10_AT5G66590.1,PR-related,? in both,
4147,f4147,c4,43,TIGR6.1_LOC_Os01g28450.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os01g28500.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os02g54530.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os02g54540.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os02g54560.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os02g54570.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os04g22220.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os04g22230.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os04g22330.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os04g22340.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os05g51660.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os06g24290.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03279.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03288.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03319.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03377.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03409.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03458.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03467.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03499.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03580.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03590.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03600.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03610.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03620.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03680.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03690.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03710.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03730.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g03750.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os07g14030.1,,,
4147,f4147,c4,43,TIGR6.1_LOC_Os10g11500.1,,,
4147,f4147,c4,43,vitis_VV03G09010,,,
4147,f4147,c4,43,vitis_VV03G09030,,,
4147,f4147,c4,43,vitis_VV03G09040,,,
4147,f4147,c4,43,vitis_VV03G09050,,,
4147,f4147,c4,43,vitis_VV03G09070,,,
4147,f4147,c4,43,vitis_VV03G09100,,,
4147,f4147,c4,43,vitis_VV03G09160,,,
4147,f4147,c4,43,vitis_VV03G09180,,,
4147,f4147,c4,43,vitis_VV03G09200,,,
4147,f4147,c4,43,vitis_VV03G09650,,,
4147,f4147,c4,43,vitis_VV11G10820,,,
4148,f4148,c500,50,maize_AC211228.4_FGP013,,,
4148,f4148,c500,50,maize_GRMZM2G006876_P01,,,
4148,f4148,c500,50,maize_GRMZM2G077678_P01,,,
4148,f4148,c500,50,maize_GRMZM2G121002_P01,,,
4148,f4148,c500,50,maize_GRMZM2G160337_P01,,,
4148,f4148,c500,50,maize_GRMZM2G168093_P01,,,
4148,f4148,c500,50,maize_GRMZM2G443488_P01,,,
4148,f4148,c500,50,maize_GRMZM2G447782_P01,,,
4149,f4149,c501,50,maize_GRMZM2G037048_P01,,,
4149,f4149,c501,50,maize_GRMZM2G115342_P01,,,
4149,f4149,c501,50,maize_GRMZM2G115342_P02,,,
4149,f4149,c501,50,maize_GRMZM2G115342_P04,,,
4149,f4149,c501,50,maize_GRMZM2G115342_P05,,,
4149,f4149,c501,50,RAP2_Os05t0105500-01,,,
4149,f4149,c501,50,TIGR6.1_LOC_Os05g01510.1,,,
4149,f4149,c501,50,TIGR6.1_LOC_Os05g01510.2,,,
4150,f4150,c502,44,maize_GRMZM2G006562_P01,,,
4150,f4150,c502,44,maize_GRMZM2G135244_P01,,,
4150,f4150,c502,44,POPTR_0005s24570.1,,,
4150,f4150,c502,44,POPTR_0007s03000.1,,,
4150,f4150,c502,44,POPTR_0007s04060.1,,,
4150,f4150,c502,44,RAP2_Os01t0782901-00,,,
4150,f4150,c502,44,TIGR6.1_LOC_Os01g57390.1,,,
4150,f4150,c502,44,TIGR6.1_LOC_Os01g57400.1,,,
4151,f4151,c503,48,maize_GRMZM2G427531_P01,,,
4151,f4151,c503,48,tair10_ATCG00520.1,,,
4151,f4151,c503,48,TIGR6.1_LOC_Os01g58049.1,,,
4151,f4151,c503,48,TIGR6.1_LOC_Os02g24604.1,,,
4151,f4151,c503,48,TIGR6.1_LOC_Os06g39744.1,,,
4151,f4151,c503,48,vitis_VV12G04700,,,
4151,f4151,c503,48,vitis_VVCG00560,,,
4151,f4151,c503,48,vitis_VVMG00070,,,
4152,f4152,c504,50,maize_GRMZM2G024264_P01,,,
4152,f4152,c504,50,maize_GRMZM2G024264_P02,,,
4152,f4152,c504,50,maize_GRMZM2G024264_P03,,,
4152,f4152,c504,50,maize_GRMZM2G024264_P04,,,
4152,f4152,c504,50,maize_GRMZM2G024264_P05,,,
4152,f4152,c504,50,maize_GRMZM2G024264_P06,,,
4152,f4152,c504,50,maize_GRMZM2G133620_P01,,,
4152,f4152,c504,50,maize_GRMZM2G133620_P02,,,
4153,f4153,c505,31,maize_GRMZM2G161442_P01,,,
4153,f4153,c505,31,maize_GRMZM5G813228_P01,,,
4153,f4153,c505,31,maize_GRMZM5G835745_P01,,,
4153,f4153,c505,31,maize_GRMZM5G835745_P02,,,
4153,f4153,c505,31,POPTR_1325s00010.1,,,
4153,f4153,c505,31,tair10_ATMG00310.1,,,
4153,f4153,c505,31,TIGR6.1_LOC_Os06g48820.1,,,
4153,f4153,c505,31,TIGR6.1_LOC_Os07g09790.1,,,
4154,f4154,c506,49,maize_GRMZM2G027198_P01,,,
4154,f4154,c506,49,RAP2_Os08t0137800-01,,,
4154,f4154,c506,49,RAP2_Os08t0137900-01,,,
4154,f4154,c506,49,RAP2_Os08t0138200-00,,,
4154,f4154,c506,49,TIGR6.1_LOC_Os08g04340.1,,,
4154,f4154,c506,49,TIGR6.1_LOC_Os08g04350.1,,,
4154,f4154,c506,49,TIGR6.1_LOC_Os08g04360.1,,,
4154,f4154,c506,49,TIGR6.1_LOC_Os08g04370.1,,,
4155,f4155,c507,48,maize_GRMZM2G017321_P01,,,
4155,f4155,c507,48,maize_GRMZM2G170975_P01,,,
4155,f4155,c507,48,RAP2_Os01t0914400-01,,,
4155,f4155,c507,48,tair10_AT4G12970.1,,?,EPF
4155,f4155,c507,48,TIGR6.1_LOC_Os01g68598.1,,,
4155,f4155,c507,48,TIGR6.1_LOC_Os01g68598.2,,,
4155,f4155,c507,48,TIGR6.1_LOC_Os08g41360.1,,,
4155,f4155,c507,48,vitis_VV00G30740,,,
4156,f4156,c508,35,maize_AC184050.2_FGP004,,,
4156,f4156,c508,35,maize_AC184858.3_FGP003,,,
4156,f4156,c508,35,maize_AC200748.3_FGP017,,,
4156,f4156,c508,35,maize_AC205314.3_FGP013,,,
4156,f4156,c508,35,maize_AC211222.2_FGP001,,,
4156,f4156,c508,35,maize_AC217313.3_FGP001,,,
4156,f4156,c508,35,maize_GRMZM5G819907_P01,,,
4156,f4156,c508,35,RAP2_Os11t0464301-00,,,
4157,f4157,c509,50,maize_GRMZM2G010604_P02,,,
4157,f4157,c509,50,maize_GRMZM2G133573_P01,,,
4157,f4157,c509,50,maize_GRMZM2G144813_P01,,,
4157,f4157,c509,50,POPTR_0002s01440.1,,,
4157,f4157,c509,50,POPTR_0005s26950.1,,,
4157,f4157,c509,50,RAP2_Os03t0669600-01,,,
4157,f4157,c509,50,RAP2_Os03t0669600-02,,,
4157,f4157,c509,50,TIGR6.1_LOC_Os03g46681.1,,,
4158,f4158,c50,30,maize_GRMZM2G008472_P01,,,
4158,f4158,c50,30,maize_GRMZM2G026115_P01,,,
4158,f4158,c50,30,maize_GRMZM2G037454_P01,,,
4158,f4158,c50,30,maize_GRMZM2G045405_P01,,,
4158,f4158,c50,30,maize_GRMZM2G047877_P01,,,
4158,f4158,c50,30,maize_GRMZM2G051954_P01,,,
4158,f4158,c50,30,maize_GRMZM2G070814_P01,,,
4158,f4158,c50,30,maize_GRMZM2G104401_P01,,,
4158,f4158,c50,30,maize_GRMZM2G132896_P01,,,
4158,f4158,c50,30,maize_GRMZM2G151151_P01,,,
4158,f4158,c50,30,maize_GRMZM2G162246_P01,,,
4158,f4158,c50,30,maize_GRMZM2G175654_P01,,,
4158,f4158,c50,30,maize_GRMZM2G181445_P01,,,
4158,f4158,c50,30,maize_GRMZM2G302866_P01,,,
4158,f4158,c50,30,maize_GRMZM2G340633_P01,,,
4158,f4158,c50,30,maize_GRMZM2G343504_P01,,,
4158,f4158,c50,30,maize_GRMZM2G368924_P01,,,
4158,f4158,c50,30,maize_GRMZM2G415302_P01,,,
4158,f4158,c50,30,maize_GRMZM2G425821_P01,,,
4158,f4158,c50,30,maize_GRMZM2G480511_P01,,,
4158,f4158,c50,30,maize_GRMZM2G494758_P01,,,
4158,f4158,c50,30,maize_GRMZM2G495932_P01,,,
4158,f4158,c50,30,maize_GRMZM2G496082_P01,,,
4158,f4158,c50,30,maize_GRMZM2G515535_P01,,,
4158,f4158,c50,30,maize_GRMZM2G516614_P01,,,
4158,f4158,c50,30,maize_GRMZM2G518061_P01,,,
4158,f4158,c50,30,maize_GRMZM2G521878_P01,,,
4158,f4158,c50,30,maize_GRMZM2G530517_P01,,,
4158,f4158,c50,30,maize_GRMZM2G555338_P01,,,
4158,f4158,c50,30,maize_GRMZM2G558561_P01,,,
4158,f4158,c50,30,maize_GRMZM2G571800_P01,,,
4158,f4158,c50,30,maize_GRMZM2G572181_P01,,,
4158,f4158,c50,30,maize_GRMZM2G575237_P01,,,
4158,f4158,c50,30,maize_GRMZM2G576446_P01,,,
4158,f4158,c50,30,maize_GRMZM2G701322_P01,,,
4158,f4158,c50,30,maize_GRMZM5G809656_P01,,,
4158,f4158,c50,30,maize_GRMZM5G814251_P01,,,
4158,f4158,c50,30,maize_GRMZM5G831874_P01,,,
4158,f4158,c50,30,maize_GRMZM5G847748_P01,,,
4158,f4158,c50,30,maize_GRMZM5G850971_P01,,,
4158,f4158,c50,30,RAP2_Os01t0569800-01,,,
4158,f4158,c50,30,tair10_AT5G48175.1,,,
4158,f4158,c50,30,vitis_VV04G12320,,,
4158,f4158,c50,30,vitis_VV05G09440,,,
4158,f4158,c50,30,vitis_VV13G08790,,,
4158,f4158,c50,30,vitis_VV17G11630,,,
4158,f4158,c50,30,vitis_VV19G09040,,,
4159,f4159,c510,37,maize_GRMZM2G389965_P01,,,
4159,f4159,c510,37,maize_GRMZM2G430056_P01,,,
4159,f4159,c510,37,maize_GRMZM2G447973_P01,,,
4159,f4159,c510,37,maize_GRMZM2G478870_P01,,,
4159,f4159,c510,37,maize_GRMZM5G866913_P01,,,
4159,f4159,c510,37,RAP2_Os06t0159700-00,,,
4159,f4159,c510,37,RAP2_Os06t0160000-00,,,
4159,f4159,c510,37,RAP2_Os12t0415601-00,,,
4160,f4160,c511,49,maize_GRMZM2G058851_P01,,,
4160,f4160,c511,49,maize_GRMZM2G059048_P01,,,
4160,f4160,c511,49,maize_GRMZM2G093985_P01,,,
4160,f4160,c511,49,maize_GRMZM2G096719_P01,,,
4160,f4160,c511,49,maize_GRMZM2G160481_P01,,,
4160,f4160,c511,49,maize_GRMZM2G171433_P01,,,
4160,f4160,c511,49,maize_GRMZM2G179418_P01,,,
4160,f4160,c511,49,RAP2_Os04t0287301-00,,,
4161,f4161,c512,34,RAP2_Os07t0259600-00,,,
4161,f4161,c512,34,tair10_AT1G49715.1,defensin-like,? in both,
4161,f4161,c512,34,tair10_AT1G73603.1,LCR,? in both,
4161,f4161,c512,34,tair10_AT1G73607.1,LCR,? in both,
4161,f4161,c512,34,tair10_AT2G20208.1,LCR,? in both,
4161,f4161,c512,34,tair10_AT2G29045.1,LCR,? in both,
4161,f4161,c512,34,tair10_AT4G30064.1,LCR,? in both,
4161,f4161,c512,34,tair10_AT4G30067.1,LCR,? in both,
4162,f4162,c513,45,maize_AC208110.2_FGP007,,,
4162,f4162,c513,45,maize_GRMZM2G149556_P01,,,
4162,f4162,c513,45,maize_GRMZM2G149556_P02,,,
4162,f4162,c513,45,RAP2_Os04t0598000-01,,,
4162,f4162,c513,45,RAP2_Os06t0114400-00,,,
4162,f4162,c513,45,RAP2_Os09t0409501-00,,,
4162,f4162,c513,45,TIGR6.1_LOC_Os04g50970.1,,,
4162,f4162,c513,45,TIGR6.1_LOC_Os06g02410.1,,,
4163,f4163,c514,33,maize_GRMZM2G099353_P01,,,
4163,f4163,c514,33,maize_GRMZM2G099353_P02,,,
4163,f4163,c514,33,maize_GRMZM2G175101_P01,,,
4163,f4163,c514,33,maize_GRMZM2G175165_P01,,,
4163,f4163,c514,33,maize_GRMZM2G175207_P01,,,
4163,f4163,c514,33,tair10_AT4G13235.1,defensin-like,? in both,
4163,f4163,c514,33,TIGR6.1_LOC_Os10g07592.1,,,
4163,f4163,c514,33,TIGR6.1_LOC_Os10g07606.1,,,
4164,f4164,c515,48,maize_GRMZM2G058447_P01,,,
4164,f4164,c515,48,maize_GRMZM2G058447_P02,,,
4164,f4164,c515,48,maize_GRMZM2G080355_P01,,,
4164,f4164,c515,48,POPTR_0001s30840.1,,,
4164,f4164,c515,48,POPTR_0009s09970.1,,,
4164,f4164,c515,48,tair10_AT4G34190.1,,,
4164,f4164,c515,48,TIGR6.1_LOC_Os10g25570.2,,,
4164,f4164,c515,48,TIGR6.1_LOC_Os11g40600.1,,,
4165,f4165,c516,35,maize_GRMZM2G011708_P02,,,
4165,f4165,c516,35,maize_GRMZM2G037156_P01,,,
4165,f4165,c516,35,maize_GRMZM2G060788_P01,,,
4165,f4165,c516,35,maize_GRMZM2G061230_P01,,,
4165,f4165,c516,35,maize_GRMZM2G405581_P01,,,
4165,f4165,c516,35,RAP2_Os01t0294300-00,,,
4165,f4165,c516,35,TIGR6.1_LOC_Os07g01380.1,,,
4165,f4165,c516,35,TIGR6.1_LOC_Os10g01760.1,,,
4166,f4166,c517,29,maize_GRMZM2G004847_P02,,,
4166,f4166,c517,29,maize_GRMZM2G004847_P03,,,
4166,f4166,c517,29,maize_GRMZM2G172357_P03,,,
4166,f4166,c517,29,maize_GRMZM2G172357_P04,,,
4166,f4166,c517,29,TIGR6.1_LOC_Os06g44910.2,,,
4166,f4166,c517,29,TIGR6.1_LOC_Os12g16524.1,,,
4166,f4166,c517,29,TIGR6.1_LOC_Os12g16524.2,,,
4166,f4166,c517,29,TIGR6.1_LOC_Os12g16524.3,,,
4167,f4167,c518,37,maize_AC191744.3_FGP002,,,
4167,f4167,c518,37,maize_AC196791.2_FGP001,,,
4167,f4167,c518,37,maize_AC196791.2_FGP002,,,
4167,f4167,c518,37,maize_AC207664.3_FGP001,,,
4167,f4167,c518,37,maize_AC211138.3_FGP002,,,
4167,f4167,c518,37,maize_AC213980.3_FGP003,,,
4167,f4167,c518,37,maize_AC215257.2_FGP004,,,
4167,f4167,c518,37,maize_AC229587.1_FGP002,,,
4168,f4168,c519,32,maize_GRMZM2G015985_P01,,,
4168,f4168,c519,32,maize_GRMZM2G057495_P01,,,
4168,f4168,c519,32,maize_GRMZM2G057495_P02,,,
4168,f4168,c519,32,maize_GRMZM2G059539_P01,,,
4168,f4168,c519,32,maize_GRMZM5G891448_P01,,,
4168,f4168,c519,32,TIGR6.1_LOC_Os02g24624.1,,,
4168,f4168,c519,32,TIGR6.1_LOC_Os04g16882.1,,,
4168,f4168,c519,32,TIGR6.1_LOC_Os10g21218.1,,,
4169,f4169,c51,49,maize_AC216067.3_FGP002,,,
4169,f4169,c51,49,maize_GRMZM2G028432_P01,,,
4169,f4169,c51,49,maize_GRMZM2G041456_P01,,,
4169,f4169,c51,49,maize_GRMZM2G101020_P01,,,
4169,f4169,c51,49,maize_GRMZM2G177005_P01,,,
4169,f4169,c51,49,maize_GRMZM2G391831_P01,,,
4169,f4169,c51,49,maize_GRMZM2G458118_P01,,,
4169,f4169,c51,49,maize_GRMZM5G893252_P01,,,
4169,f4169,c51,49,POPTR_0002s02870.1,,,
4169,f4169,c51,49,POPTR_0002s02870.2,,,
4169,f4169,c51,49,POPTR_0002s08330.1,,,
4169,f4169,c51,49,POPTR_0004s17030.1,,,
4169,f4169,c51,49,POPTR_0005s25660.1,,,
4169,f4169,c51,49,POPTR_0006s26480.1,,,
4169,f4169,c51,49,POPTR_0007s13890.1,,,
4169,f4169,c51,49,POPTR_0018s01260.1,,,
4169,f4169,c51,49,RAP2_Os01t0962300-00,,,
4169,f4169,c51,49,RAP2_Os02t0550100-01,,,
4169,f4169,c51,49,RAP2_Os05t0106100-01,,,
4169,f4169,c51,49,RAP2_Os11t0169900-01,,,
4169,f4169,c51,49,RAP2_Os12t0168900-01,,,
4169,f4169,c51,49,tair10_AT1G19910.1,,,
4169,f4169,c51,49,tair10_AT1G75630.1,,,
4169,f4169,c51,49,tair10_AT1G75630.2,,,
4169,f4169,c51,49,tair10_AT2G16510.1,,,
4169,f4169,c51,49,tair10_AT2G25610.1,ATPase,N,
4169,f4169,c51,49,tair10_AT4G32530.1,ATPase,N,
4169,f4169,c51,49,tair10_AT4G34720.1,,,
4169,f4169,c51,49,tair10_AT4G38920.1,,,
4169,f4169,c51,49,tair10_ATCG00140.1,in plast,N,
4169,f4169,c51,49,TIGR6.1_LOC_Os01g73130.1,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os02g34510.1,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os05g01560.1,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os05g01560.2,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os10g21230.1,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os10g21230.2,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os10g38274.1,,,
4169,f4169,c51,49,TIGR6.1_LOC_Os11g06890.1,,,
4169,f4169,c51,49,vitis_VV03G00600,,,
4169,f4169,c51,49,vitis_VV04G04870,,,
4169,f4169,c51,49,vitis_VV09G05590,,,
4169,f4169,c51,49,vitis_VV10G03250,,,
4169,f4169,c51,49,vitis_VV18G02980,,,
4169,f4169,c51,49,vitis_VV18G12060,,,
4169,f4169,c51,49,vitis_VVCG00160,,,
4170,f4170,c520,41,maize_GRMZM2G155232_P02,,,
4170,f4170,c520,41,maize_GRMZM2G339091_P03,,,
4170,f4170,c520,41,POPTR_0001s29880.1,,,
4170,f4170,c520,41,tair10_AT2G22960.1,carboxipeptidase,N,
4170,f4170,c520,41,vitis_VV00G23370,,,
4170,f4170,c520,41,vitis_VV00G32565,,,
4170,f4170,c520,41,vitis_VV03G08440,,,
4170,f4170,c520,41,vitis_VV08G13850,,,
4171,f4171,c521,28,RAP2_Os03t0789600-01,,,
4171,f4171,c521,28,RAP2_Os04t0131500-01,,,
4171,f4171,c521,28,RAP2_Os09t0425700-01,,,
4171,f4171,c521,28,TIGR6.1_LOC_Os03g57569.1,,,
4171,f4171,c521,28,TIGR6.1_LOC_Os03g57569.2,,,
4171,f4171,c521,28,TIGR6.1_LOC_Os05g32640.1,,,
4171,f4171,c521,28,TIGR6.1_LOC_Os09g16500.1,,,
4171,f4171,c521,28,TIGR6.1_LOC_Os12g32960.1,,,
4172,f4172,c522,20,maize_GRMZM2G004224_P01,,,
4172,f4172,c522,20,POPTR_0001s46130.1,,,
4172,f4172,c522,20,POPTR_0006s14390.1,,,
4172,f4172,c522,20,POPTR_0006s16650.1,,,
4172,f4172,c522,20,POPTR_0011s06300.1,,,
4172,f4172,c522,20,POPTR_0011s06370.1,,,
4172,f4172,c522,20,POPTR_0012s09830.1,,,
4172,f4172,c522,20,POPTR_0013s08060.1,,,
4173,f4173,c523,35,maize_GRMZM2G172442_P03,,,
4173,f4173,c523,35,maize_GRMZM2G313672_P01,,,
4173,f4173,c523,35,maize_GRMZM2G313672_P02,,,
4173,f4173,c523,35,POPTR_0001s12300.1,,,
4173,f4173,c523,35,POPTR_0003s15500.1,,,
4173,f4173,c523,35,RAP2_Os07t0498300-01,,,
4173,f4173,c523,35,RAP2_Os07t0498300-02,,,
4173,f4173,c523,35,tair10_AT4G20150.1,,?,
4174,f4174,c524,41,maize_GRMZM2G002534_P01,,,
4174,f4174,c524,41,maize_GRMZM2G092792_P01,,,
4174,f4174,c524,41,maize_GRMZM2G103174_P01,,,
4174,f4174,c524,41,maize_GRMZM2G180814_P01,,,
4174,f4174,c524,41,maize_GRMZM2G532990_P01,,,
4174,f4174,c524,41,maize_GRMZM2G561405_P01,,,
4174,f4174,c524,41,maize_GRMZM2G701806_P01,,,
4174,f4174,c524,41,maize_GRMZM2G703846_P01,,,
4175,f4175,c525,50,RAP2_Os04t0668200-01,,,
4175,f4175,c525,50,RAP2_Os04t0668300-01,,,
4175,f4175,c525,50,RAP2_Os04t0668400-01,,,
4175,f4175,c525,50,RAP2_Os09t0477100-01,,,
4175,f4175,c525,50,TIGR6.1_LOC_Os04g57260.1,,,
4175,f4175,c525,50,TIGR6.1_LOC_Os04g57270.1,,,
4175,f4175,c525,50,TIGR6.1_LOC_Os04g57280.1,,,
4175,f4175,c525,50,TIGR6.1_LOC_Os09g30030.1,,,
4176,f4176,c526,37,maize_AC217897.3_FGP010,,,
4176,f4176,c526,37,POPTR_0004s10340.1,,,
4176,f4176,c526,37,POPTR_0006s09750.1,,,
4176,f4176,c526,37,POPTR_0016s11830.1,,,
4176,f4176,c526,37,RAP2_Os03t0265800-01,,,
4176,f4176,c526,37,tair10_AT3G09085.1,,,
4176,f4176,c526,37,TIGR6.1_LOC_Os03g15910.1,,,
4176,f4176,c526,37,vitis_VV08G11060,,,
4177,f4177,c527,41,maize_GRMZM2G513483_P01,,,
4177,f4177,c527,41,maize_GRMZM2G517587_P01,,,
4177,f4177,c527,41,maize_GRMZM2G518469_P01,,,
4177,f4177,c527,41,maize_GRMZM2G524054_P01,,,
4177,f4177,c527,41,maize_GRMZM2G524110_P01,,,
4177,f4177,c527,41,maize_GRMZM2G536761_P01,,,
4177,f4177,c527,41,maize_GRMZM2G546898_P01,,,
4177,f4177,c527,41,maize_GRMZM2G575955_P01,,,
4178,f4178,c529,35,maize_GRMZM2G173865_P01,,,
4178,f4178,c529,35,POPTR_0001s47340.1,,,
4178,f4178,c529,35,POPTR_0005s06250.1,,,
4178,f4178,c529,35,POPTR_0007s04000.1,,,
4178,f4178,c529,35,RAP2_Os04t0470150-00,,,
4178,f4178,c529,35,RAP2_Os09t0480100-01,,,
4178,f4178,c529,35,tair10_AT3G13275.1,,?,
4178,f4178,c529,35,vitis_VV19G09150,,,
4179,f4179,c52,47,maize_GRMZM2G086294_P02,,,
4179,f4179,c52,47,RAP2_Os05t0328800-00,,,
4179,f4179,c52,47,RAP2_Os05t0329100-01,,,
4179,f4179,c52,47,RAP2_Os05t0329100-02,,,
4179,f4179,c52,47,RAP2_Os05t0329300-00,,,
4179,f4179,c52,47,RAP2_Os05t0329350-00,,,
4179,f4179,c52,47,RAP2_Os05t0329400-00,,,
4179,f4179,c52,47,RAP2_Os05t0329700-01,,,
4179,f4179,c52,47,RAP2_Os05t0330150-00,,,
4179,f4179,c52,47,RAP2_Os05t0330600-00,,,
4179,f4179,c52,47,RAP2_Os05t0331532-01,,,
4179,f4179,c52,47,RAP2_Os05t0331800-01,,,
4179,f4179,c52,47,RAP2_Os05t0332000-01,,,
4179,f4179,c52,47,RAP2_Os06t0507100-01,,,
4179,f4179,c52,47,RAP2_Os06t0507200-01,,,
4179,f4179,c52,47,RAP2_Os07t0206400-01,,,
4179,f4179,c52,47,RAP2_Os07t0206500-00,,,
4179,f4179,c52,47,RAP2_Os07t0219250-00,,,
4179,f4179,c52,47,RAP2_Os07t0219300-01,,,
4179,f4179,c52,47,RAP2_Os07t0219400-01,,,
4179,f4179,c52,47,RAP2_Os07t0220000-01,,,
4179,f4179,c52,47,RAP2_Os12t0269100-01,,,
4179,f4179,c52,47,RAP2_Os12t0269200-01,,,
4179,f4179,c52,47,RAP2_Os12t0269600-00,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26350.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26377.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26386.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26400.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26440.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26460.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26480.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26490.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26620.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26690.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26720.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26750.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os05g26770.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os06g31070.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os07g10570.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os07g10580.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os07g11900.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os07g11910.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os07g11920.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os12g16880.1,,,
4179,f4179,c52,47,TIGR6.1_LOC_Os12g16890.1,,,
4180,f4180,c530,50,maize_GRMZM2G011222_P02,,,
4180,f4180,c530,50,maize_GRMZM2G059325_P01,,,
4180,f4180,c530,50,RAP2_Os08t0104100-01,,,
4180,f4180,c530,50,tair10_AT1G34350.1,,,
4180,f4180,c530,50,tair10_AT1G34350.2,,,
4180,f4180,c530,50,TIGR6.1_LOC_Os08g01350.1,,,
